game,round,scoreA,scoreB,percentA,showScore,superid,behavior,e_behavior,initial_score,cumulativePayoff,e_cumulativePayoff,e_degree,local_avg_wealth,local_rate_coop,local_cluster
30,1,1150,200,0.3,false,3012,1,NA,200,450,1150,5,870,0.8,0.622222222222222
30,1,1150,200,0.3,false,3011,1,NA,200,500,200,5,822.222222222222,0.777777777777778,0.527777777777778
30,1,1150,200,0.3,false,3013,0,NA,200,700,1150,3,860,1,0.6
30,1,1150,200,0.3,false,3014,1,NA,200,350,200,3,1112.5,1,0.666666666666667
30,1,1150,200,0.3,false,3015,1,NA,200,550,1150,6,681.25,1,0.642857142857143
30,1,1150,200,0.3,false,3016,1,NA,1150,1450,200,7,781.818181818182,1,0.527272727272727
30,2,1150,200,0.3,false,3001,1,1,200,800,400,8,1108.33333333333,0.916666666666667,0.666666666666667
30,2,1150,200,0.3,false,3002,1,1,1150,1750,1300,9,1100,1,0.805555555555556
30,2,1150,200,0.3,false,3003,1,1,200,1000,450,8,1134.61538461538,0.923076923076923,0.666666666666667
30,2,1150,200,0.3,false,3004,1,1,200,850,650,13,1009.09090909091,0.909090909090909,0.609090909090909
30,2,1150,200,0.3,false,3006,1,1,1150,1650,450,11,1044.44444444444,1,0.722222222222222
30,2,1150,200,0.3,false,3008,1,1,200,800,1300,7,1230,1,0.822222222222222
30,2,1150,200,0.3,false,3005,1,1,200,1200,1400,8,1173.07692307692,0.769230769230769,0.66025641025641
30,2,1150,200,0.3,false,3009,1,1,1150,1650,400,8,1220,0.8,0.733333333333333
30,2,1150,200,0.3,false,3010,1,1,1150,1700,1400,7,1110.71428571429,0.785714285714286,0.664835164835165
30,2,1150,200,0.3,false,3011,1,1,200,850,1300,10,1083.33333333333,0.75,0.674242424242424
30,2,1150,200,0.3,false,3012,1,1,200,850,450,10,1200,0.769230769230769,0.653846153846154
30,2,1150,200,0.3,false,3013,0,1,200,1200,500,9,1250,1,0.9
30,2,1150,200,0.3,false,3014,1,0,200,550,700,5,1341.66666666667,1,0.666666666666667
30,2,1150,200,0.3,false,3015,1,1,200,950,350,4,1222.72727272727,1,0.836363636363636
30,2,1150,200,0.3,false,3016,1,1,1150,2000,550,8,1008.33333333333,0.916666666666667,0.666666666666667
30,3,1150,200,0.3,false,3001,1,1,200,1350,800,12,1700,1,0.833333333333333
30,3,1150,200,0.3,false,3002,1,1,1150,2200,1750,9,1580,1,0.888888888888889
30,3,1150,200,0.3,false,3003,1,1,200,1600,1000,13,1708.33333333333,1,0.848484848484849
30,3,1150,200,0.3,false,3004,1,1,200,1350,850,11,1595.45454545455,0.818181818181818,0.763636363636364
30,3,1150,200,0.3,false,3005,1,1,200,1700,1650,9,1703.84615384615,0.846153846153846,0.782051282051282
30,3,1150,200,0.3,false,3006,1,1,1150,2100,800,10,1630,1,0.888888888888889
30,3,1150,200,0.3,false,3008,1,1,200,1300,1200,13,1740,1,0.888888888888889
30,3,1150,200,0.3,false,3009,1,1,1150,2050,1650,10,1633.33333333333,0.833333333333333,0.757575757575758
30,3,1150,200,0.3,false,3010,1,1,1150,2250,1700,14,1696.15384615385,0.846153846153846,0.794871794871795
30,3,1150,200,0.3,false,3011,1,1,200,1300,850,12,1676.92307692308,0.846153846153846,0.756410256410256
30,3,1150,200,0.3,false,3012,1,1,200,1350,850,13,1765.38461538462,0.846153846153846,0.794871794871795
30,3,1150,200,0.3,false,3013,0,0,200,1700,1200,5,1666.66666666667,1,0.933333333333333
30,3,1150,200,0.3,false,3014,1,1,200,850,550,6,1800,1,0.833333333333333
30,3,1150,200,0.3,false,3015,1,1,200,1500,950,11,1727.27272727273,1,0.890909090909091
30,3,1150,200,0.3,false,3016,1,1,1150,2550,2000,12,1629.16666666667,1,0.848484848484849
30,4,1150,200,0.3,false,3001,1,1,200,2000,1350,13,2226.92307692308,1,0.897435897435897
30,4,1150,200,0.3,false,3002,1,1,1150,2700,2200,10,2168.18181818182,1,0.927272727272727
30,4,1150,200,0.3,false,3003,1,1,200,2200,1600,12,2217.85714285714,0.857142857142857,0.846153846153846
30,4,1150,200,0.3,false,3004,1,1,200,1800,1350,11,2141.66666666667,0.833333333333333,0.863636363636364
30,4,1150,200,0.3,false,3005,1,1,200,2250,1700,13,2214.28571428571,0.857142857142857,0.846153846153846
30,4,1150,200,0.3,false,3006,1,1,1150,2600,2100,10,2168.18181818182,1,0.927272727272727
30,4,1150,200,0.3,false,3008,1,1,200,1800,1300,10,2287.5,0.833333333333333,0.909090909090909
30,4,1150,200,0.3,false,3009,1,1,1150,2550,2050,12,2192.85714285714,0.857142857142857,0.846153846153846
30,4,1150,200,0.3,false,3010,1,1,1150,2800,2250,13,2242.30769230769,0.846153846153846,0.884615384615385
30,4,1150,200,0.3,false,3011,1,1,200,1850,1300,13,2242.85714285714,0.857142857142857,0.846153846153846
30,4,1150,200,0.3,false,3012,1,1,200,1900,1350,13,2311.53846153846,0.846153846153846,0.884615384615385
30,4,1150,200,0.3,false,3013,0,0,200,2300,1700,6,2143.75,1,1
30,4,1150,200,0.3,false,3014,1,1,200,1300,850,9,2344.44444444444,1,0.916666666666667
30,4,1150,200,0.3,false,3015,1,1,200,2050,1500,11,2300,1,0.939393939393939
30,4,1150,200,0.3,false,3016,1,1,1150,3150,2550,12,2166.66666666667,1,0.909090909090909
30,5,1150,200,0.3,false,3001,1,1,200,2650,2000,13,2784.61538461538,1,0.935897435897436
30,5,1150,200,0.3,false,3002,1,1,1150,3250,2700,11,2775,1,0.954545454545455
30,5,1150,200,0.3,false,3003,1,1,200,2800,2200,14,2796.42857142857,0.857142857142857,0.857142857142857
30,5,1150,200,0.3,false,3004,1,1,200,2300,1800,12,2733.33333333333,1,0.939393939393939
30,5,1150,200,0.3,false,3005,1,1,200,2850,2250,14,2792.85714285714,0.857142857142857,0.857142857142857
30,5,1150,200,0.3,false,3006,1,1,1150,3150,2600,11,2746.15384615385,1,0.935897435897436
30,5,1150,200,0.3,false,3008,1,1,200,2300,1800,12,2887.5,0.833333333333333,0.893939393939394
30,5,1150,200,0.3,false,3009,1,1,1150,3150,2550,14,2771.42857142857,0.857142857142857,0.857142857142857
30,5,1150,200,0.3,false,3010,1,1,1150,3350,2800,13,2730.76923076923,1,0.935897435897436
30,5,1150,200,0.3,false,3011,1,1,200,2450,1850,14,2821.42857142857,0.857142857142857,0.857142857142857
30,5,1150,200,0.3,false,3012,1,1,200,2450,1900,13,2887.5,1,0.96969696969697
30,5,1150,200,0.3,false,3013,0,0,200,3100,2300,8,2883.33333333333,1,1
30,5,1150,200,0.3,false,3014,1,1,200,1750,1300,9,2970,1,0.977777777777778
30,5,1150,200,0.3,false,3015,1,1,200,2650,2050,12,2870.83333333333,1,0.96969696969697
30,5,1150,200,0.3,false,3016,1,1,1150,3750,3150,12,2761.53846153846,0.846153846153846,0.858974358974359
30,6,1150,200,0.3,false,3001,1,1,200,3200,2650,13,3334.61538461538,0.846153846153846,0.935897435897436
30,6,1150,200,0.3,false,3002,1,1,1150,3750,3250,12,3314.28571428571,0.714285714285714,0.868131868131868
30,6,1150,200,0.3,false,3003,0,1,200,4100,2800,14,3179.16666666667,0.833333333333333,0.863636363636364
30,6,1150,200,0.3,false,3004,1,1,200,2800,2300,12,3365.38461538462,0.846153846153846,0.935897435897436
30,6,1150,200,0.3,false,3005,1,1,200,3350,2850,14,3337.5,0.833333333333333,0.954545454545455
30,6,1150,200,0.3,false,3006,1,1,1150,3700,3150,13,3229.16666666667,1,0.954545454545455
30,6,1150,200,0.3,false,3008,1,1,200,2700,2300,12,3484.61538461538,0.692307692307692,0.884615384615385
30,6,1150,200,0.3,false,3009,1,1,1150,3650,3150,14,3321.42857142857,0.714285714285714,0.868131868131868
30,6,1150,200,0.3,false,3010,1,1,1150,3900,3350,13,3303.57142857143,0.714285714285714,0.868131868131868
30,6,1150,200,0.3,false,3011,1,1,200,2950,2450,14,3371.42857142857,0.714285714285714,0.868131868131868
30,6,1150,200,0.3,false,3012,1,1,200,2950,2450,12,3353.84615384615,0.846153846153846,0.935897435897436
30,6,1150,200,0.3,false,3013,0,0,200,3600,3100,6,3607.14285714286,0.714285714285714,0.952380952380952
30,6,1150,200,0.3,false,3014,1,1,200,2150,1750,10,3504.54545454545,0.818181818181818,0.963636363636364
30,6,1150,200,0.3,false,3015,1,1,200,3150,2650,12,3445.45454545455,0.818181818181818,0.963636363636364
30,6,1150,200,0.3,false,3016,1,1,1150,4200,3750,13,3219.23076923077,0.846153846153846,0.871794871794872
30,7,1150,200,0.3,false,3001,1,1,200,3750,3200,13,3884.61538461538,0.846153846153846,0.974358974358974
30,7,1150,200,0.3,false,3002,1,1,1150,4250,3750,14,3871.42857142857,0.714285714285714,0.923076923076923
30,7,1150,200,0.3,false,3003,1,0,200,4500,4100,12,3853.57142857143,0.714285714285714,0.923076923076923
30,7,1150,200,0.3,false,3004,1,1,200,3350,2800,13,3915.38461538462,0.846153846153846,0.974358974358974
30,7,1150,200,0.3,false,3005,1,1,200,3850,3350,12,3876.92307692308,0.846153846153846,0.974358974358974
30,7,1150,200,0.3,false,3006,1,1,1150,4200,3700,12,3850,0.846153846153846,0.974358974358974
30,7,1150,200,0.3,false,3008,0,1,200,3900,2700,13,3988.46153846154,0.846153846153846,0.935897435897436
30,7,1150,200,0.3,false,3009,1,1,1150,4150,3650,14,3878.57142857143,0.714285714285714,0.923076923076923
30,7,1150,200,0.3,false,3010,1,1,1150,4400,3900,14,3860.71428571429,0.714285714285714,0.923076923076923
30,7,1150,200,0.3,false,3011,1,1,200,3450,2950,14,3928.57142857143,0.714285714285714,0.923076923076923
30,7,1150,200,0.3,false,3012,1,1,200,3500,2950,13,3925,0.714285714285714,0.923076923076923
30,7,1150,200,0.3,false,3013,0,0,200,4200,3600,7,3944.44444444444,0.777777777777778,0.972222222222222
30,7,1150,200,0.3,false,3014,1,1,200,2700,2150,11,4020.83333333333,0.833333333333333,0.939393939393939
30,7,1150,200,0.3,false,3015,1,1,200,3600,3150,11,3995.83333333333,0.833333333333333,1
30,7,1150,200,0.3,false,3016,1,1,1150,4650,4200,13,3842.85714285714,0.714285714285714,0.923076923076923
30,8,1150,200,0.3,false,3001,1,1,200,4200,3750,13,4411.53846153846,0.692307692307692,0.91025641025641
30,8,1150,200,0.3,false,3002,1,1,1150,4650,4250,14,4362.5,0.5,0.833333333333333
30,8,1150,200,0.3,false,3003,0,1,200,5700,4500,14,4390.90909090909,0.636363636363636,0.854545454545454
30,8,1150,200,0.3,false,3004,1,1,200,3800,3350,13,4442.30769230769,0.692307692307692,0.91025641025641
30,8,1150,200,0.3,false,3005,1,1,200,4300,3850,13,4403.84615384615,0.692307692307692,0.91025641025641
30,8,1150,200,0.3,false,3006,1,1,1150,4650,4200,13,4354.16666666667,0.666666666666667,0.924242424242424
30,8,1150,200,0.3,false,3008,0,0,200,5000,3900,13,4488.46153846154,0.692307692307692,0.858974358974359
30,8,1150,200,0.3,false,3009,1,1,1150,4550,4150,14,4323.07692307692,0.692307692307692,0.846153846153846
30,8,1150,200,0.3,false,3010,1,1,1150,4800,4400,14,4275,0.666666666666667,0.848484848484849
30,8,1150,200,0.3,false,3011,1,1,200,3850,3450,14,4438.46153846154,0.692307692307692,0.91025641025641
30,8,1150,200,0.3,false,3012,1,1,200,3900,3500,14,4434.61538461538,0.692307692307692,0.91025641025641
30,8,1150,200,0.3,false,3013,0,0,200,4900,4200,9,4958.33333333333,0.333333333333333,0.8
30,8,1150,200,0.3,false,3014,1,1,200,3100,2700,12,4375,1,0.955555555555556
30,8,1150,200,0.3,false,3015,1,1,200,4000,3600,12,4537.5,0.666666666666667,0.939393939393939
30,8,1150,200,0.3,false,3016,1,1,1150,5050,4650,14,4385.71428571429,0.571428571428571,0.835164835164835
30,9,1150,200,0.3,false,3001,1,1,200,4750,4200,13,4950,0.846153846153846,0.91025641025641
30,9,1150,200,0.3,false,3002,1,1,1150,5050,4650,12,5025,0.666666666666667,0.878787878787879
30,9,1150,200,0.3,false,3003,1,0,200,6050,5700,11,4970.83333333333,0.666666666666667,0.878787878787879
30,9,1150,200,0.3,false,3004,1,1,200,4350,3800,13,4980.76923076923,0.846153846153846,0.91025641025641
30,9,1150,200,0.3,false,3005,1,1,200,4850,4300,13,4837.5,1,0.924242424242424
30,9,1150,200,0.3,false,3006,1,1,1150,5150,4650,12,4919.23076923077,0.846153846153846,0.91025641025641
30,9,1150,200,0.3,false,3008,0,0,200,6200,5000,13,4987.5,0.833333333333333,0.893939393939394
30,9,1150,200,0.3,false,3009,1,1,1150,5000,4550,13,4964.28571428571,0.714285714285714,0.846153846153846
30,9,1150,200,0.3,false,3010,1,1,1150,5200,4800,12,4865.38461538462,0.692307692307692,0.846153846153846
30,9,1150,200,0.3,false,3011,1,1,200,4400,3850,13,4976.92307692308,0.846153846153846,0.91025641025641
30,9,1150,200,0.3,false,3012,1,1,200,4450,3900,13,4973.07692307692,0.846153846153846,0.91025641025641
30,9,1150,200,0.3,false,3013,0,0,200,5400,4900,6,5364.28571428571,0.714285714285714,0.904761904761905
30,9,1150,200,0.3,false,3014,1,1,200,3600,3100,10,4855.55555555556,1,1
30,9,1150,200,0.3,false,3015,1,1,200,4500,4000,12,5107.69230769231,0.692307692307692,0.884615384615385
30,9,1150,200,0.3,false,3016,1,1,1150,5550,5050,14,4915.38461538462,0.692307692307692,0.846153846153846
30,10,1150,200,0.3,false,3001,1,1,200,5000,4750,13,5325,0.5,0.833333333333333
30,10,1150,200,0.3,false,3002,1,1,1150,5150,5050,12,5284.61538461538,0.384615384615385,0.794871794871795
30,10,1150,200,0.3,false,3003,0,1,200,6850,6050,12,5138.88888888889,0.555555555555556,0.777777777777778
30,10,1150,200,0.3,false,3004,1,1,200,4600,4350,13,5407.69230769231,0.384615384615385,0.833333333333333
30,10,1150,200,0.3,false,3005,1,1,200,5150,4850,12,5145.45454545455,0.636363636363636,0.890909090909091
30,10,1150,200,0.3,false,3006,0,1,1150,6150,5150,13,5105,0.6,0.911111111111111
30,10,1150,200,0.3,false,3008,0,0,200,7000,6200,12,5185,0.6,0.844444444444444
30,10,1150,200,0.3,false,3009,0,1,1150,6000,5000,14,5172.72727272727,0.636363636363636,0.854545454545454
30,10,1150,200,0.3,false,3010,1,1,1150,5450,5200,13,5261.53846153846,0.384615384615385,0.794871794871795
30,10,1150,200,0.3,false,3011,1,1,200,4650,4400,13,5379.16666666667,0.333333333333333,0.833333333333333
30,10,1150,200,0.3,false,3012,1,1,200,4700,4450,13,5400,0.384615384615385,0.833333333333333
30,10,1150,200,0.3,false,3013,0,0,200,5800,5400,7,5800,0.333333333333333,0.8
30,10,1150,200,0.3,false,3014,1,1,200,3850,3600,9,5255,0.6,0.911111111111111
30,10,1150,200,0.3,false,3015,1,1,200,4650,4500,13,5553.84615384615,0.230769230769231,0.782051282051282
30,10,1150,200,0.3,false,3016,1,1,1150,5700,5550,13,5350,0.333333333333333,0.772727272727273
31,0,1150,200,0.3,false,3101,NA,NA,200,200,NA,NA,516.6666666667,NA,0.3333333333
31,0,1150,200,0.3,false,3103,NA,NA,1150,1150,NA,NA,607.1428571429,NA,0.5238095238
31,0,1150,200,0.3,false,3104,NA,NA,200,200,NA,NA,437.5,NA,0.3333333333
31,0,1150,200,0.3,false,3105,NA,NA,1150,1150,NA,NA,675,NA,0.5333333333
31,0,1150,200,0.3,false,3106,NA,NA,200,200,NA,NA,335.7142857143,NA,0.5238095238
31,0,1150,200,0.3,false,3107,NA,NA,200,200,NA,NA,516.6666666667,NA,0.4
31,0,1150,200,0.3,false,3109,NA,NA,200,200,NA,NA,580,NA,0.3777777778
31,0,1150,200,0.3,false,3110,NA,NA,200,200,NA,NA,516.6666666667,NA,0.3333333333
31,0,1150,200,0.3,false,3108,NA,NA,1150,1150,NA,NA,878.5714285714,NA,0.4761904762
31,0,1150,200,0.3,false,3111,NA,NA,1150,1150,NA,NA,675,NA,0.5333333333
31,0,1150,200,0.3,false,3112,NA,NA,200,200,NA,NA,471.4285714286,NA,0.4285714286
31,0,1150,200,0.3,false,3113,NA,NA,200,200,NA,NA,200,NA,0.4
31,0,1150,200,0.3,false,3114,NA,NA,1150,1150,NA,NA,607.1428571429,NA,0.2857142857
31,0,1150,200,0.3,false,3102,NA,NA,200,200,NA,NA,437.5,NA,0.1666666667
31,0,1150,200,0.3,false,3115,NA,NA,200,200,NA,NA,471.4285714286,NA,0.4285714286
31,0,1150,200,0.3,false,3116,NA,NA,200,200,NA,NA,437.5,NA,0.4642857143
31,0,1150,200,0.3,false,3117,NA,NA,1150,1150,NA,NA,770,NA,0.3
31,1,1150,200,0.3,false,3101,1,NA,200,400,200,6,687.5,1,0.5
31,1,1150,200,0.3,false,3102,1,NA,200,300,1150,7,800,0.666666666666667,0.4
31,1,1150,200,0.3,false,3103,1,NA,1150,1400,200,4,950,0.428571428571429,0.476190476190476
31,1,1150,200,0.3,false,3104,1,NA,200,300,1150,6,878.571428571429,0.714285714285714,0.476190476190476
31,1,1150,200,0.3,false,3105,1,NA,1150,1350,200,7,827.272727272727,0.818181818181818,0.472727272727273
31,1,1150,200,0.3,false,3106,1,NA,200,450,200,6,888.888888888889,0.555555555555556,0.416666666666667
31,1,1150,200,0.3,false,3107,0,NA,200,800,200,10,737.5,1,0.833333333333333
31,1,1150,200,0.3,false,3108,1,NA,1150,1400,200,3,1016.66666666667,0.777777777777778,0.472222222222222
31,1,1150,200,0.3,false,3109,1,NA,200,600,1150,7,827.272727272727,0.818181818181818,0.436363636363636
31,1,1150,200,0.3,false,3110,1,NA,200,350,1150,6,800,0.777777777777778,0.472222222222222
31,1,1150,200,0.3,false,3111,1,NA,1150,1450,200,7,842.857142857143,1,0.523809523809524
31,1,1150,200,0.3,false,3112,1,NA,200,550,200,6,681.25,1,0.571428571428571
31,1,1150,200,0.3,false,3113,1,NA,200,500,1150,7,562.5,1,0.5
31,1,1150,200,0.3,false,3114,1,NA,1150,1300,200,4,921.428571428571,0.714285714285714,0.476190476190476
31,1,1150,200,0.3,false,3115,1,NA,200,550,200,7,755.555555555556,1,0.472222222222222
31,1,1150,200,0.3,false,3116,1,NA,200,500,200,8,716.666666666667,0.833333333333333,0.484848484848485
31,1,1150,200,0.3,false,3117,0,NA,1150,1650,1150,5,856.25,1,0.392857142857143
31,2,1150,200,0.3,false,3101,1,1,200,700,400,8,925,1,0.857142857142857
31,2,1150,200,0.3,false,3102,1,1,200,500,300,6,1075,1,0.821428571428571
31,2,1150,200,0.3,false,3103,0,1,1150,2000,1400,7,1140,0.6,0.5
31,2,1150,200,0.3,false,3104,1,1,200,550,300,7,1227.27272727273,0.818181818181818,0.690909090909091
31,2,1150,200,0.3,false,3105,1,1,1150,1700,1350,11,1104.16666666667,0.833333333333333,0.696969696969697
31,2,1150,200,0.3,false,3106,1,1,200,700,450,9,1212.5,0.75,0.678571428571429
31,2,1150,200,0.3,false,3107,1,0,200,900,800,4,1266.66666666667,0.666666666666667,0.8
31,2,1150,200,0.3,false,3108,1,1,1150,1650,1400,9,1070,1,0.733333333333333
31,2,1150,200,0.3,false,3109,1,1,200,1050,600,11,1129.16666666667,0.833333333333333,0.606060606060606
31,2,1150,200,0.3,false,3110,1,1,200,700,350,9,1318.18181818182,0.636363636363636,0.581818181818182
31,2,1150,200,0.3,false,3111,1,1,1150,1800,1450,7,1218.18181818182,0.818181818181818,0.6
31,2,1150,200,0.3,false,3112,1,1,200,950,550,8,1057.14285714286,1,0.637362637362637
31,2,1150,200,0.3,false,3113,1,1,200,900,500,8,1122.72727272727,1,0.672727272727273
31,2,1150,200,0.3,false,3114,1,1,1150,1550,1300,7,1306.25,0.75,0.678571428571429
31,2,1150,200,0.3,false,3115,1,1,200,1000,550,9,1085,1,0.688888888888889
31,2,1150,200,0.3,false,3116,1,1,200,1100,500,12,1000,1,0.628205128205128
31,2,1150,200,0.3,false,3117,0,0,1150,2350,1650,8,1383.33333333333,0.666666666666667,0.533333333333333
31,3,1150,200,0.3,false,3101,1,1,200,1100,700,8,1604.54545454545,1,0.927272727272727
31,3,1150,200,0.3,false,3102,1,1,200,900,500,8,1595.45454545455,1,0.909090909090909
31,3,1150,200,0.3,false,3103,1,0,1150,2150,2000,5,1716.66666666667,0.666666666666667,0.733333333333333
31,3,1150,200,0.3,false,3104,1,1,200,1000,550,11,1696.42857142857,0.857142857142857,0.791208791208791
31,3,1150,200,0.3,false,3105,1,1,1150,2200,1700,12,1557.14285714286,0.857142857142857,0.769230769230769
31,3,1150,200,0.3,false,3106,1,1,200,1100,700,8,1755.55555555556,1,0.777777777777778
31,3,1150,200,0.3,false,3107,1,1,200,1200,900,6,1770.83333333333,0.833333333333333,0.696969696969697
31,3,1150,200,0.3,false,3108,1,1,1150,2150,1650,10,1491.66666666667,1,0.848484848484849
31,3,1150,200,0.3,false,3109,1,1,200,1650,1050,12,1567.85714285714,1,0.736263736263736
31,3,1150,200,0.3,false,3110,1,1,200,1150,700,11,1753.57142857143,0.857142857142857,0.725274725274725
31,3,1150,200,0.3,false,3111,1,1,1150,2250,1800,11,1616.66666666667,0.866666666666667,0.695238095238095
31,3,1150,200,0.3,false,3112,1,1,200,1650,950,14,1517.85714285714,1,0.813186813186813
31,3,1150,200,0.3,false,3113,1,1,200,1450,900,11,1550,1,0.818181818181818
31,3,1150,200,0.3,false,3114,1,1,1150,1850,1550,8,1750,0.8,0.8
31,3,1150,200,0.3,false,3115,1,1,200,1500,1000,10,1520.83333333333,1,0.803030303030303
31,3,1150,200,0.3,false,3116,1,1,200,1750,1100,13,1461.53846153846,1,0.807692307692308
31,3,1150,200,0.3,false,3117,0,0,1150,2950,2350,6,1685.71428571429,1,0.714285714285714
31,4,1150,200,0.3,false,3101,1,1,200,1650,1100,11,2087.5,1,0.939393939393939
31,4,1150,200,0.3,false,3102,1,1,200,1350,900,11,2183.33333333333,0.833333333333333,0.939393939393939
31,4,1150,200,0.3,false,3103,1,1,1150,2250,2150,6,2335.71428571429,0.428571428571429,0.761904761904762
31,4,1150,200,0.3,false,3104,1,1,200,1500,1000,14,2275,0.714285714285714,0.846153846153846
31,4,1150,200,0.3,false,3105,1,1,1150,2700,2200,14,2132.14285714286,0.714285714285714,0.835164835164835
31,4,1150,200,0.3,false,3106,1,1,200,1450,1100,9,2290.90909090909,0.818181818181818,0.836363636363636
31,4,1150,200,0.3,false,3107,0,1,200,2300,1200,12,2253.84615384615,0.846153846153846,0.743589743589744
31,4,1150,200,0.3,false,3108,1,1,1150,2650,2150,12,2042.85714285714,0.857142857142857,0.879120879120879
31,4,1150,200,0.3,false,3109,1,1,200,2250,1650,14,2083.33333333333,0.866666666666667,0.80952380952381
31,4,1150,200,0.3,false,3110,1,1,200,1750,1150,14,2253.57142857143,0.857142857142857,0.78021978021978
31,4,1150,200,0.3,false,3111,1,1,1150,2800,2250,15,2150,0.733333333333333,0.761904761904762
31,4,1150,200,0.3,false,3112,1,1,200,2250,1650,14,2083.33333333333,0.866666666666667,0.80952380952381
31,4,1150,200,0.3,false,3113,1,1,200,2050,1450,12,2175,0.857142857142857,0.824175824175824
31,4,1150,200,0.3,false,3114,1,1,1150,2250,1850,10,2309.09090909091,0.636363636363636,0.854545454545454
31,4,1150,200,0.3,false,3115,1,1,200,2000,1500,12,2034.61538461538,0.846153846153846,0.871794871794872
31,4,1150,200,0.3,false,3116,1,1,200,2300,1750,13,2067.85714285714,0.857142857142857,0.879120879120879
31,4,1150,200,0.3,false,3117,0,0,1150,3550,2950,7,2200,0.75,0.75
31,5,1150,200,0.3,false,3101,1,1,200,2150,1650,12,2707.69230769231,0.846153846153846,0.91025641025641
31,5,1150,200,0.3,false,3102,1,1,200,1850,1350,12,2636.36363636364,1,0.854545454545454
31,5,1150,200,0.3,false,3103,1,1,1150,2400,2250,7,2788.88888888889,0.555555555555556,0.777777777777778
31,5,1150,200,0.3,false,3104,1,1,200,2000,1500,14,2793.75,0.75,0.783333333333333
31,5,1150,200,0.3,false,3105,1,1,1150,3200,2700,14,2750,0.714285714285714,0.824175824175824
31,5,1150,200,0.3,false,3106,1,1,200,1900,1450,11,2796.15384615385,0.846153846153846,0.858974358974359
31,5,1150,200,0.3,false,3107,1,0,200,2750,2300,13,2796.42857142857,0.714285714285714,0.769230769230769
31,5,1150,200,0.3,false,3108,1,1,1150,3250,2650,14,2680.76923076923,0.846153846153846,0.923076923076923
31,5,1150,200,0.3,false,3109,0,1,200,3750,2250,15,2625,1,0.857142857142857
31,5,1150,200,0.3,false,3110,1,1,200,2250,1750,14,2842.85714285714,0.714285714285714,0.769230769230769
31,5,1150,200,0.3,false,3111,1,1,1150,3350,2800,15,2720,0.733333333333333,0.780952380952381
31,5,1150,200,0.3,false,3112,1,1,200,2900,2250,15,2630,0.866666666666667,0.838095238095238
31,5,1150,200,0.3,false,3113,1,1,200,2550,2050,14,2665.38461538462,0.846153846153846,0.897435897435897
31,5,1150,200,0.3,false,3114,1,1,1150,2600,2250,11,2875,0.666666666666667,0.833333333333333
31,5,1150,200,0.3,false,3115,1,1,200,2550,2000,13,2619.23076923077,0.846153846153846,0.884615384615385
31,5,1150,200,0.3,false,3116,1,1,200,2900,2300,14,2646.42857142857,0.857142857142857,0.89010989010989
31,5,1150,200,0.3,false,3117,0,0,1150,4350,3550,8,2650,1,0.80952380952381
31,6,1150,200,0.3,false,3101,1,1,200,2600,2150,13,3275,0.714285714285714,0.868131868131868
31,6,1150,200,0.3,false,3102,1,1,200,2300,1850,11,3075,1,0.866666666666667
31,6,1150,200,0.3,false,3103,1,1,1150,2550,2400,9,3188.88888888889,0.777777777777778,0.805555555555556
31,6,1150,200,0.3,false,3104,1,1,200,2500,2000,16,3340.625,0.625,0.783333333333333
31,6,1150,200,0.3,false,3105,1,1,1150,3600,3200,14,3350,0.571428571428571,0.813186813186813
31,6,1150,200,0.3,false,3106,1,1,200,2350,1900,13,3467.85714285714,0.571428571428571,0.802197802197802
31,6,1150,200,0.3,false,3107,0,1,200,3950,2750,14,3445,0.6,0.866666666666667
31,6,1150,200,0.3,false,3108,1,1,1150,3700,3250,13,3214.28571428571,0.714285714285714,0.846153846153846
31,6,1150,200,0.3,false,3109,0,0,200,5050,3750,14,3161.53846153846,0.846153846153846,0.91025641025641
31,6,1150,200,0.3,false,3110,1,1,200,2750,2250,14,3350,0.714285714285714,0.802197802197802
31,6,1150,200,0.3,false,3111,1,1,1150,3800,3350,15,3276.66666666667,0.6,0.780952380952381
31,6,1150,200,0.3,false,3112,1,1,200,3450,2900,15,3114.28571428571,0.857142857142857,0.857142857142857
31,6,1150,200,0.3,false,3113,1,1,200,3100,2550,13,3184.61538461538,0.846153846153846,0.91025641025641
31,6,1150,200,0.3,false,3114,1,1,1150,2900,2600,12,3367.85714285714,0.571428571428571,0.802197802197802
31,6,1150,200,0.3,false,3115,1,1,200,3000,2550,13,3203.84615384615,0.692307692307692,0.858974358974359
31,6,1150,200,0.3,false,3116,1,1,200,3400,2900,14,3289.28571428571,0.714285714285714,0.846153846153846
31,6,1150,200,0.3,false,3117,0,0,1150,4950,4350,7,3088.88888888889,0.777777777777778,0.805555555555556
31,7,1150,200,0.3,false,3101,1,1,200,3200,2600,14,3792.85714285714,0.857142857142857,0.912087912087912
31,7,1150,200,0.3,false,3102,1,1,200,2700,2300,10,3587.5,0.833333333333333,0.893939393939394
31,7,1150,200,0.3,false,3103,0,1,1150,3350,2550,9,3643.75,0.75,0.785714285714286
31,7,1150,200,0.3,false,3104,1,1,200,3000,2500,16,3900,0.625,0.791666666666667
31,7,1150,200,0.3,false,3105,1,1,1150,4100,3600,14,3863.33333333333,0.733333333333333,0.838095238095238
31,7,1150,200,0.3,false,3106,1,1,200,2750,2350,14,3915.625,0.625,0.791666666666667
