game,round,scoreA,scoreB,percentA,showScore,superid,behavior,e_behavior,initial_score,cumulativePayoff,e_cumulativePayoff,e_degree,local_avg_wealth,local_rate_coop
60,6,1150,200,0.3,false,6006,1,1,1150,1800,1650,9,1300,1
60,6,1150,200,0.3,false,6007,1,1,1150,1250,1100,11,1595.83333333333,0.7
60,6,1150,200,0.3,false,6009,1,1,200,1600,1400,10,1486.36363636364,0.888888888888889
60,6,1150,200,0.3,false,6010,1,1,200,1300,1100,10,1454.54545454545,0.9
60,6,1150,200,0.3,false,6011,1,0,200,3300,3200,10,1668.18181818182,0.6
60,6,1150,200,0.3,false,6012,1,1,1150,2150,1750,10,1600,0.7
60,6,1150,200,0.3,false,6013,1,1,1150,1350,1250,10,1281.81818181818,0.888888888888889
60,6,1150,200,0.3,false,6017,0,0,200,2100,1900,3,2237.5,0.333333333333333
60,6,1150,200,0.3,false,6018,1,1,200,400,350,9,1350,0.625
60,6,1150,200,0.3,false,6019,0,1,200,2100,1600,8,1544.44444444444,0.714285714285714
60,6,1150,200,0.3,false,6020,0,0,200,1500,900,8,1333.33333333333,0.571428571428571
60,6,1150,200,0.3,false,6024,1,1,1150,1650,1400,11,1520.83333333333,0.6
61,6,850,350,0.3,true,6100,0,0,350,1800,1500,12,980.769230769231,0.333333333333333
61,6,850,350,0.3,true,6101,1,1,350,200,250,7,768.75,0.571428571428571
61,6,850,350,0.3,true,6102,0,0,850,2850,2650,9,985,0.333333333333333
61,6,850,350,0.3,true,6103,0,0,350,1250,1050,9,935,0.444444444444444
61,6,850,350,0.3,true,6104,1,0,350,1250,1350,4,830,0.5
61,6,850,350,0.3,true,6105,0,1,350,50,-50,9,1165,0
61,6,850,350,0.3,true,6106,0,0,350,850,850,7,1150,0.142857142857143
61,6,850,350,0.3,true,6107,1,1,350,750,700,5,558.333333333333,0.8
61,6,850,350,0.3,true,6108,0,0,350,1100,1000,8,1066.66666666667,0.25
61,6,850,350,0.3,true,6110,1,1,850,300,350,9,960,0.444444444444444
61,6,850,350,0.3,true,6111,0,0,350,1250,1150,6,1157.14285714286,0.166666666666667
61,6,850,350,0.3,true,6113,0,1,350,1100,700,7,737.5,0.571428571428571
61,6,850,350,0.3,true,6114,0,0,850,1050,1050,5,1091.66666666667,0
61,6,850,350,0.3,true,6115,0,0,350,1150,1050,7,881.25,0.285714285714286
61,6,850,350,0.3,true,6116,0,0,350,1200,1000,12,1092.30769230769,0.25
61,6,850,350,0.3,true,6117,1,1,350,300,350,7,937.5,0.571428571428571
61,6,850,350,0.3,true,6118,0,0,350,1350,1250,3,612.5,0.666666666666667
62,6,850,350,0.3,false,6200,0,0,350,2750,2250,6,1907.14285714286,0.666666666666667
62,6,850,350,0.3,false,6201,1,1,350,2050,1600,11,1983.33333333333,0.818181818181818
62,6,850,350,0.3,false,6203,1,1,350,2900,2300,12,1946.15384615385,0.916666666666667
62,6,850,350,0.3,false,6205,1,1,850,2950,2450,10,1936.36363636364,1
62,6,850,350,0.3,false,6206,1,1,350,2350,1850,10,1940.90909090909,1
62,6,850,350,0.3,false,6207,1,1,350,1650,1250,12,1946.15384615385,0.833333333333333
62,6,850,350,0.3,false,6211,1,1,350,1650,1200,15,2021.875,0.666666666666667
62,6,850,350,0.3,false,6212,0,0,350,2750,2150,7,2012.5,0.714285714285714
62,6,850,350,0.3,false,6213,1,1,850,2550,2100,11,2062.5,0.818181818181818
62,6,850,350,0.3,false,6214,1,1,350,2500,1900,12,1957.69230769231,0.916666666666667
62,6,850,350,0.3,false,6215,1,1,850,2500,2000,14,2046.66666666667,0.785714285714286
62,6,850,350,0.3,false,6216,1,0,350,2300,2250,5,2083.33333333333,0.6
62,6,850,350,0.3,false,6217,0,0,350,2400,2100,5,1866.66666666667,0.4
62,6,850,350,0.3,false,6218,1,0,350,3200,2900,8,1944.44444444444,0.875
62,6,850,350,0.3,false,6219,1,1,350,3000,2400,14,1936.66666666667,0.857142857142857
62,6,850,350,0.3,false,6220,1,1,350,2350,1750,12,1930.76923076923,0.916666666666667
62,6,850,350,0.3,false,6221,1,1,350,2500,1950,13,1921.42857142857,0.923076923076923
62,6,850,350,0.3,false,6223,1,1,350,2550,1900,13,1967.85714285714,0.923076923076923
63,6,1150,200,0.3,true,6300,1,1,200,1250,1050,12,1676.92307692308,0.833333333333333
63,6,1150,200,0.3,true,6301,0,1,200,1600,1100,9,2045,0.555555555555556
63,6,1150,200,0.3,true,6302,1,1,200,1050,850,12,1592.30769230769,0.75
63,6,1150,200,0.3,true,6303,0,0,1150,3950,3550,8,1466.66666666667,0.75
63,6,1150,200,0.3,true,6304,0,0,200,2300,1600,11,2025,0.636363636363636
63,6,1150,200,0.3,true,6305,1,1,200,950,700,11,1579.16666666667,0.818181818181818
63,6,1150,200,0.3,true,6306,1,1,200,1300,1150,9,1610,0.777777777777778
63,6,1150,200,0.3,true,6307,1,1,200,900,750,11,1625,0.818181818181818
63,6,1150,200,0.3,true,6308,1,1,200,1000,800,10,1722.72727272727,0.8
63,6,1150,200,0.3,true,6309,0,0,200,4700,4200,9,1485,0.777777777777778
63,6,1150,200,0.3,true,6310,0,0,1150,3750,3650,4,2340,0.25
63,6,1150,200,0.3,true,6312,1,1,200,1550,1300,11,1562.5,0.818181818181818
63,6,1150,200,0.3,true,6314,1,0,1150,3000,3250,5,2133.33333333333,0.4
63,6,1150,200,0.3,true,6315,1,1,1150,3100,2750,9,1325,1
63,6,1150,200,0.3,true,6317,0,0,1150,2750,2550,7,2468.75,0.428571428571429
63,6,1150,200,0.3,true,6318,1,1,1150,2950,2650,12,1292.30769230769,0.916666666666667
63,6,1150,200,0.3,true,6319,1,1,200,1850,1450,10,1281.81818181818,1
64,6,1150,200,0.3,false,6400,0,0,200,3100,2500,6,2642.85714285714,1
64,6,1150,200,0.3,false,6401,1,1,200,2850,2200,13,2710.71428571429,1
64,6,1150,200,0.3,false,6402,1,1,200,2950,2300,15,2703.125,0.933333333333333
64,6,1150,200,0.3,false,6403,1,1,1150,3050,2550,12,2788.46153846154,0.916666666666667
64,6,1150,200,0.3,false,6404,1,1,200,3800,3050,15,2690.625,1
64,6,1150,200,0.3,false,6405,1,1,1150,4500,3750,15,2690.625,1
64,6,1150,200,0.3,false,6407,1,1,1150,3050,2550,10,2777.27272727273,1
64,6,1150,200,0.3,false,6408,1,1,200,2850,2300,11,2783.33333333333,1
64,6,1150,200,0.3,false,6409,1,1,1150,3850,3200,15,2706.25,0.933333333333333
64,6,1150,200,0.3,false,6410,1,1,1150,3950,3300,15,2687.5,0.933333333333333
64,6,1150,200,0.3,false,6412,1,1,200,3100,2400,14,2720,1
64,6,1150,200,0.3,false,6413,1,1,200,2850,2250,12,2684.61538461538,1
64,6,1150,200,0.3,false,6414,1,1,200,3050,2400,15,2706.25,0.933333333333333
64,6,1150,200,0.3,false,6415,1,1,200,3350,2600,15,2690.625,1
64,6,1150,200,0.3,false,6417,1,1,1150,4550,3800,15,2690.625,1
64,6,1150,200,0.3,false,6418,1,1,200,2850,2150,14,2700,1
64,6,1150,200,0.3,false,6419,1,1,200,2850,2250,14,2723.33333333333,0.928571428571429
65,6,850,350,0.3,true,6500,0,1,850,2700,2200,12,1957.69230769231,0.416666666666667
65,6,850,350,0.3,true,6501,1,0,350,1700,1650,13,1925,0.461538461538462
65,6,850,350,0.3,true,6502,1,1,850,1050,1150,12,1888.46153846154,0.5
65,6,850,350,0.3,true,6503,0,0,350,3000,2300,9,1800,0.333333333333333
65,6,850,350,0.3,true,6504,0,1,350,1950,1350,10,1845.45454545455,0.4
65,6,850,350,0.3,true,6505,0,0,350,2950,2550,8,2061.11111111111,0.5
65,6,850,350,0.3,true,6507,0,0,350,2100,1900,6,1985.71428571429,0.5
65,6,850,350,0.3,true,6508,0,1,350,1550,850,9,1755,0.444444444444444
65,6,850,350,0.3,true,6509,1,1,350,1650,1600,7,1937.5,0.428571428571429
65,6,850,350,0.3,true,6510,0,0,350,4200,3500,11,1950,0.454545454545455
65,6,850,350,0.3,true,6511,1,0,350,1400,1550,7,1850,0.571428571428571
65,6,850,350,0.3,true,6513,1,0,350,2150,2200,11,2062.5,0.454545454545455
65,6,850,350,0.3,true,6514,1,0,350,1550,1600,11,1875,0.363636363636364
65,6,850,350,0.3,true,6515,1,1,350,1350,1250,10,1663.63636363636,0.4
65,6,850,350,0.3,true,6516,1,0,850,2150,2200,13,1864.28571428571,0.538461538461538
65,6,850,350,0.3,true,6517,0,1,850,2950,2350,11,2016.66666666667,0.363636363636364
66,6,850,350,0.3,false,6600,1,1,350,1250,1050,8,1494.44444444444,0.75
66,6,850,350,0.3,false,6601,1,1,850,1900,1700,8,1727.77777777778,0.75
66,6,850,350,0.3,false,6602,1,0,850,2350,2350,2,2233.33333333333,0.5
66,6,850,350,0.3,false,6603,1,1,350,1250,1050,8,1761.11111111111,0.75
66,6,850,350,0.3,false,6604,1,1,850,2000,1750,7,1656.25,0.857142857142857
66,6,850,350,0.3,false,6605,1,1,850,2300,2000,10,1727.27272727273,0.7
66,6,850,350,0.3,false,6606,0,0,850,2600,2100,6,1621.42857142857,0.833333333333333
66,6,850,350,0.3,false,6607,1,1,350,1700,1450,7,1737.5,0.857142857142857
66,6,850,350,0.3,false,6608,0,0,350,1750,1450,4,1690,0.75
66,6,850,350,0.3,false,6611,0,0,350,2950,2350,6,1764.28571428571,0.833333333333333
66,6,850,350,0.3,false,6612,1,1,350,800,650,3,1387.5,1
66,6,850,350,0.3,false,6613,1,1,850,2050,1850,10,1668.18181818182,0.7
66,6,850,350,0.3,false,6614,1,1,850,2350,2000,7,1556.25,1
67,6,1150,200,0.3,false,6701,0,1,200,1900,1100,8,1883.33333333333,1
67,6,1150,200,0.3,false,6702,1,1,200,1100,850,7,1900,0.857142857142857
67,6,1150,200,0.3,false,6703,1,1,1150,3000,2550,11,1725,1
67,6,1150,200,0.3,false,6705,1,1,200,2400,1950,13,1778.57142857143,0.923076923076923
67,6,1150,200,0.3,false,6706,1,1,200,1900,1850,5,1933.33333333333,0.8
67,6,1150,200,0.3,false,6707,1,1,200,1700,1300,10,1918.18181818182,0.9
67,6,1150,200,0.3,false,6710,1,1,200,1950,1550,10,1759.09090909091,1
67,6,1150,200,0.3,false,6711,1,1,1150,2850,2550,10,1895.45454545455,0.9
67,6,1150,200,0.3,false,6712,1,1,200,2050,1600,11,1683.33333333333,1
67,6,1150,200,0.3,false,6713,1,1,200,2200,1850,11,1812.5,0.909090909090909
67,6,1150,200,0.3,false,6714,0,0,1150,3550,2850,7,1893.75,1
67,6,1150,200,0.3,false,6716,1,1,200,2100,1600,10,1736.36363636364,1
67,6,1150,200,0.3,false,6718,1,1,200,2350,1950,12,1773.07692307692,0.916666666666667
67,6,1150,200,0.3,false,6719,1,1,200,1700,1350,7,1643.75,1
68,6,850,350,0.3,true,6800,0,1,350,2400,1900,8,1783.33333333333,0.625
68,6,850,350,0.3,true,6802,1,1,350,1100,1000,14,1693.33333333333,0.571428571428571
68,6,850,350,0.3,true,6804,1,1,850,1600,1600,12,1646.15384615385,0.666666666666667
68,6,850,350,0.3,true,6805,0,0,350,2050,1650,8,1783.33333333333,0.75
68,6,850,350,0.3,true,6806,0,1,350,1850,1350,8,1633.33333333333,0.25
68,6,850,350,0.3,true,6808,0,0,350,2350,1650,10,1563.63636363636,0.6
68,6,850,350,0.3,true,6809,0,0,850,3250,2550,10,1709.09090909091,0.5
68,6,850,350,0.3,true,6810,1,1,850,1700,1800,8,1505.55555555556,0.625
68,6,850,350,0.3,true,6811,1,1,850,2300,2150,9,1845,0.555555555555556
68,6,850,350,0.3,true,6812,1,0,350,2900,2900,10,1868.18181818182,0.3
68,6,850,350,0.3,true,6813,0,0,350,1700,1300,8,1538.88888888889,0.571428571428571
68,6,850,350,0.3,true,6814,1,0,350,1100,1100,8,1655.55555555556,0.5
68,6,850,350,0.3,true,6816,0,1,350,2900,2300,12,1553.84615384615,0.727272727272727
68,6,850,350,0.3,true,6817,1,0,350,1550,1550,8,2077.77777777778,0.25
68,6,850,350,0.3,true,6818,1,1,350,1100,1050,15,1815.625,0.466666666666667
68,6,850,350,0.3,true,6819,1,0,350,2250,2250,8,1572.22222222222,0.75
68,6,850,350,0.3,true,6821,1,0,850,1950,1950,4,1780,0.25
68,6,850,350,0.3,true,6822,1,0,350,2800,2600,12,1826.92307692308,0.5
68,6,850,350,0.3,true,6823,1,1,350,1950,1850,10,1827.27272727273,0.7
68,6,850,350,0.3,true,6826,0,1,350,1750,850,16,1867.64705882353,0.4375
68,6,850,350,0.3,true,6827,0,0,350,2700,2000,14,1750,0.428571428571429
69,6,850,350,0.3,false,6900,0,1,350,2150,1450,9,1805,0.777777777777778
69,6,850,350,0.3,false,6901,1,1,850,2200,2050,11,1770.83333333333,0.818181818181818
69,6,850,350,0.3,false,6902,1,1,350,1550,1450,10,1745.45454545455,0.7
69,6,850,350,0.3,false,6903,1,1,850,2000,1850,9,1655,0.888888888888889
69,6,850,350,0.3,false,6904,0,1,350,2550,1950,9,1925,0.666666666666667
69,6,850,350,0.3,false,6905,1,1,350,1350,1250,8,1900,0.625
69,6,850,350,0.3,false,6906,1,1,350,1050,1000,9,1760,0.888888888888889
69,6,850,350,0.3,false,6907,0,0,350,2350,1850,9,1850,0.666666666666667
69,6,850,350,0.3,false,6909,1,1,850,2300,2200,10,1795.45454545455,0.8
69,6,850,350,0.3,false,6910,0,0,350,2800,2200,11,1804.16666666667,0.727272727272727
69,6,850,350,0.3,false,6912,0,1,350,3150,2650,9,1865,0.666666666666667
69,6,850,350,0.3,false,6913,1,1,350,1150,1150,6,1714.28571428571,0.666666666666667
69,6,850,350,0.3,false,6915,1,0,850,2000,2050,9,1910,0.777777777777778
69,6,850,350,0.3,false,6916,0,0,350,1850,1750,3,1700,0.333333333333333
70,6,1150,200,0.3,true,7000,0,0,200,2100,1500,9,1460,0.777777777777778
70,6,1150,200,0.3,true,7001,0,0,200,1700,1300,8,1388.88888888889,0.75
70,6,1150,200,0.3,true,7002,1,1,200,1750,1650,8,1450,0.625
70,6,1150,200,0.3,true,7003,0,1,200,1500,1200,7,1562.5,0.428571428571429
70,6,1150,200,0.3,true,7004,1,1,1150,2050,1950,10,1490.90909090909,0.7
70,6,1150,200,0.3,true,7005,1,1,200,1450,1400,3,1712.5,0.333333333333333
70,6,1150,200,0.3,true,7006,1,0,1150,2000,2050,7,1700,0.714285714285714
70,6,1150,200,0.3,true,7007,1,1,200,1800,1700,8,1438.88888888889,0.75
70,6,1150,200,0.3,true,7008,1,1,200,1000,1050,7,1500,0.714285714285714
70,6,1150,200,0.3,true,7009,1,1,200,1000,1050,7,1437.5,0.714285714285714
70,6,1150,200,0.3,true,7011,0,0,200,2200,2000,6,1421.42857142857,0.666666666666667
70,6,1150,200,0.3,true,7013,1,0,200,1950,2000,3,1437.5,1
70,6,1150,200,0.3,true,7014,0,1,200,1300,800,10,1436.36363636364,0.6
70,6,1150,200,0.3,true,7015,0,1,200,2050,1550,7,1556.25,0.571428571428571
71,6,1150,200,0.3,false,7102,1,0,200,900,900,8,1300,0.625
71,6,1150,200,0.3,false,7103,1,1,200,300,200,8,1194.44444444444,0.625
71,6,1150,200,0.3,false,7104,0,0,200,2700,2300,6,1335.71428571429,0.333333333333333
71,6,1150,200,0.3,false,7107,1,1,1150,1300,1150,7,793.75,0.714285714285714
71,6,1150,200,0.3,false,7108,1,0,200,1000,1150,5,1450,0.6
71,6,1150,200,0.3,false,7109,1,1,200,800,550,5,700,0.8
71,6,1150,200,0.3,false,7110,1,1,200,200,100,8,950,0.75
71,6,1150,200,0.3,false,7114,1,0,200,1250,1150,6,1014.28571428571,0.833333333333333
71,6,1150,200,0.3,false,7115,1,1,200,1200,1050,7,781.25,0.714285714285714
71,6,1150,200,0.3,false,7116,0,1,200,2200,1500,8,888.888888888889,0.625
71,6,1150,200,0.3,false,7118,1,1,200,1100,1200,2,1316.66666666667,0.5
71,6,1150,200,0.3,false,7119,0,0,1150,2050,1950,3,2050,0.333333333333333
72,6,850,350,0.3,true,7200,0,0,350,2600,2300,10,1245.45454545455,0.3
72,6,850,350,0.3,true,7203,0,0,350,1850,1750,3,950,0.333333333333333
72,6,850,350,0.3,true,7204,0,1,350,500,200,10,950,0.3
72,6,850,350,0.3,true,7205,0,0,350,900,600,12,1330.76923076923,0.333333333333333
72,6,850,350,0.3,true,7208,0,1,350,850,750,4,600,0.5
72,6,850,350,0.3,true,7210,0,0,350,750,550,7,1037.5,0.285714285714286
72,6,850,350,0.3,true,7211,1,0,350,150,300,5,875,0.4
72,6,850,350,0.3,true,7215,1,1,850,500,650,7,712.5,0.285714285714286
72,6,850,350,0.3,true,7216,0,0,350,1150,1050,5,1100,0.4
72,6,850,350,0.3,true,7217,0,1,350,1200,1100,5,1283.33333333333,0
72,6,850,350,0.3,true,7218,1,0,850,2200,2250,5,1433.33333333333,0.2
72,6,850,350,0.3,true,7219,0,0,350,950,850,8,1133.33333333333,0.375
72,6,850,350,0.3,true,7220,1,1,350,400,600,8,1238.88888888889,0.375
72,6,850,350,0.3,true,7221,1,0,350,1050,1250,6,1564.28571428571,0.166666666666667
72,6,850,350,0.3,true,7222,0,0,350,2150,1950,5,1233.33333333333,0.2
72,6,850,350,0.3,true,7223,0,0,850,2000,1600,10,1022.72727272727,0.3
72,6,850,350,0.3,true,7224,0,0,350,1950,1850,7,1081.25,0.142857142857143
73,6,850,350,0.3,false,7301,0,0,850,1950,1850,5,1583.33333333333,0.4
73,6,850,350,0.3,false,7302,0,0,850,1200,1100,3,1350,0.666666666666667
73,6,850,350,0.3,false,7304,1,1,350,1350,1200,7,912.5,0.857142857142857
73,6,850,350,0.3,false,7305,0,0,850,1850,1650,6,1350,0.333333333333333
73,6,850,350,0.3,false,7306,1,1,350,150,200,7,1381.25,0.428571428571429
73,6,850,350,0.3,false,7307,0,0,350,1400,1000,6,1300,0.5
73,6,850,350,0.3,false,7308,1,1,850,1350,1150,8,1033.33333333333,0.75
73,6,850,350,0.3,false,7310,1,1,350,1650,1650,8,1216.66666666667,0.625
73,6,850,350,0.3,false,7312,0,0,350,1500,1300,4,1160,0.5
73,6,850,350,0.3,false,7313,1,0,350,700,700,6,1071.42857142857,0.666666666666667
73,6,850,350,0.3,false,7314,0,1,350,1700,1300,8,1411.11111111111,0.375
73,6,850,350,0.3,false,7316,1,1,850,650,700,11,1266.66666666667,0.363636363636364
73,6,850,350,0.3,false,7317,1,1,350,250,100,5,1041.66666666667,0.6
73,6,850,350,0.3,false,7318,0,0,350,1650,1450,6,1335.71428571429,0.5
73,6,850,350,0.3,false,7319,0,0,350,2500,2300,7,1462.5,0.428571428571429
73,6,850,350,0.3,false,7320,0,0,850,2950,2550,7,1368.75,0.428571428571429
74,6,850,350,0.3,true,7401,1,0,350,1800,1850,3,1275,0.666666666666667
74,6,850,350,0.3,true,7402,1,1,850,1450,1450,8,1088.88888888889,0.75
74,6,850,350,0.3,true,7403,1,1,350,650,600,5,1075,0.8
74,6,850,350,0.3,true,7404,1,1,350,700,600,8,1072.22222222222,0.625
74,6,850,350,0.3,true,7405,1,0,350,850,950,6,1121.42857142857,0.666666666666667
74,6,850,350,0.3,true,7407,0,0,350,1250,1050,6,1114.28571428571,0.666666666666667
74,6,850,350,0.3,true,7408,0,1,350,850,650,4,1300,0.5
74,6,850,350,0.3,true,7409,0,0,850,1750,1650,4,1170,0.5
74,6,850,350,0.3,true,7410,1,1,350,850,800,7,1206.25,0.428571428571429
74,6,850,350,0.3,true,7411,0,1,350,1200,900,6,1128.57142857143,0.333333333333333
74,6,850,350,0.3,true,7412,0,0,350,1250,1150,2,1433.33333333333,0.5
74,6,850,350,0.3,true,7414,0,0,350,1600,1500,4,1110,0.75
74,6,850,350,0.3,true,7416,1,1,850,1300,1250,5,908.333333333333,1
74,6,850,350,0.3,true,7418,0,1,850,1800,1300,9,1245,0.333333333333333
74,6,850,350,0.3,true,7420,0,0,350,2150,1650,7,1000,0.857142857142857
75,6,850,350,0.3,false,7500,1,1,350,1600,1350,13,1914.28571428571,0.692307692307692
75,6,850,350,0.3,false,7501,0,0,850,4150,3750,9,2020,0.555555555555556
75,6,850,350,0.3,false,7502,0,0,350,4200,3400,11,1883.33333333333,0.636363636363636
75,6,850,350,0.3,false,7503,0,0,350,3250,2850,8,1866.66666666667,0.5
75,6,850,350,0.3,false,7504,1,1,350,1750,1400,9,1610,0.888888888888889
75,6,850,350,0.3,false,7505,1,1,850,2850,2450,10,1259.09090909091,1
75,6,850,350,0.3,false,7506,1,1,350,500,400,6,1671.42857142857,0.666666666666667
75,6,850,350,0.3,false,7507,1,1,350,1300,1050,11,1566.66666666667,0.727272727272727
75,6,850,350,0.3,false,7508,1,1,350,850,750,14,2033.33333333333,0.5
75,6,850,350,0.3,false,7509,0,0,850,2350,2050,6,1828.57142857143,0.5
75,6,850,350,0.3,false,7510,0,0,350,3250,2550,10,2040.90909090909,0.5
75,6,850,350,0.3,false,7511,1,0,850,3450,3350,8,1905.55555555556,0.75
75,6,850,350,0.3,false,7512,1,1,350,1750,1300,13,1442.85714285714,0.846153846153846
75,6,850,350,0.3,false,7514,1,1,350,1450,1100,13,1589.28571428571,0.769230769230769
75,6,850,350,0.3,false,7515,1,1,350,1450,1000,11,1404.16666666667,0.909090909090909
75,6,850,350,0.3,false,7516,1,1,850,2400,1900,12,1642.30769230769,0.75
75,6,850,350,0.3,false,7518,0,1,350,2450,1450,14,1896.66666666667,0.571428571428571
75,6,850,350,0.3,false,7519,1,0,350,1500,1550,9,1885,0.555555555555556
75,6,850,350,0.3,false,7520,1,1,350,900,750,11,1820.83333333333,0.727272727272727
76,6,1150,200,0.3,true,7600,0,0,1150,2250,1950,9,1130,0.444444444444444
76,6,1150,200,0.3,true,7601,0,0,200,950,850,4,70,0.75
76,6,1150,200,0.3,true,7603,0,0,200,3000,2800,12,1292.30769230769,0.333333333333333
76,6,1150,200,0.3,true,7605,0,0,1150,1900,1700,9,1400,0.444444444444444
76,6,1150,200,0.3,true,7606,0,1,200,-550,-750,10,1495.45454545455,0.2
76,6,1150,200,0.3,true,7607,0,1,200,1250,1050,10,1418.18181818182,0.2
76,6,1150,200,0.3,true,7609,0,0,200,2800,2700,10,1177.27272727273,0.5
76,6,1150,200,0.3,true,7610,1,1,200,-500,-100,12,1073.07692307692,0.25
76,6,1150,200,0.3,true,7611,0,0,1150,3550,3350,10,1331.81818181818,0.3
76,6,1150,200,0.3,true,7612,0,0,200,1500,1400,8,1577.77777777778,0.25
76,6,1150,200,0.3,true,7613,0,0,1150,2850,2750,8,877.777777777778,0.5
76,6,1150,200,0.3,true,7614,1,1,200,-950,-550,12,1507.69230769231,0.333333333333333
76,6,1150,200,0.3,true,7615,0,1,200,1150,1050,8,1916.66666666667,0.125
76,6,1150,200,0.3,true,7616,0,0,1150,3250,2950,11,1300,0.363636363636364
76,6,1150,200,0.3,true,7617,0,1,200,-150,-350,10,1368.18181818182,0.2
76,6,1150,200,0.3,true,7619,0,0,200,700,700,10,1586.36363636364,0.3
76,6,1150,200,0.3,true,7622,1,0,200,200,500,10,1340.90909090909,0.4
76,6,1150,200,0.3,true,7623,0,0,1150,1150,950,10,1845.45454545455,0.2
76,6,1150,200,0.3,true,7624,0,0,200,2900,2600,11,1133.33333333333,0.545454545454545
77,6,1150,200,0.3,true,7700,0,1,200,1250,950,5,1258.33333333333,0.6
77,6,1150,200,0.3,true,7701,0,0,200,2100,1800,11,1291.66666666667,0.363636363636364
77,6,1150,200,0.3,true,7702,1,1,1150,1350,1400,7,1243.75,0.428571428571429
77,6,1150,200,0.3,true,7704,0,0,200,1350,1050,9,1340,0.333333333333333
77,6,1150,200,0.3,true,7705,0,0,1150,2300,2100,7,1381.25,0.285714285714286
77,6,1150,200,0.3,true,7706,0,0,1150,1850,1850,6,1814.28571428571,0
77,6,1150,200,0.3,true,7708,0,0,200,1350,1150,5,1275,0.4
77,6,1150,200,0.3,true,7710,0,0,200,900,700,6,1292.85714285714,0.333333333333333
77,6,1150,200,0.3,true,7711,1,1,200,750,900,9,1185,0.444444444444444
77,6,1150,200,0.3,true,7712,0,0,1150,2100,1900,8,1205.55555555556,0.375
77,6,1150,200,0.3,true,7713,1,1,1150,1650,1600,3,1212.5,1
77,6,1150,200,0.3,true,7714,1,1,200,150,400,9,1295,0.333333333333333
77,6,1150,200,0.3,true,7716,0,0,200,1400,1300,8,1361.11111111111,0.125
78,6,1150,200,0.3,false,7802,1,1,200,1150,1050,8,1277.77777777778,0.625
78,6,1150,200,0.3,false,7803,0,0,200,1800,1500,4,990,1
78,6,1150,200,0.3,false,7805,0,0,200,1600,1400,2,983.333333333333,1
78,6,1150,200,0.3,false,7807,1,1,200,1400,1050,7,993.75,0.857142857142857
78,6,1150,200,0.3,false,7808,0,1,200,2150,1550,11,1375,0.454545454545455
78,6,1150,200,0.3,false,7809,1,1,200,1500,1200,8,1055.55555555556,0.875
78,6,1150,200,0.3,false,7811,0,0,200,1750,1350,6,1200,0.666666666666667
78,6,1150,200,0.3,false,7813,0,0,1150,1750,1750,1,1650,1
78,6,1150,200,0.3,false,7814,1,1,1150,1750,1500,9,1220,0.666666666666667
78,6,1150,200,0.3,false,7815,1,1,200,-50,50,10,1459.09090909091,0.4
78,6,1150,200,0.3,false,7816,1,1,200,1000,800,8,1338.88888888889,0.75
78,6,1150,200,0.3,false,7817,1,1,200,1150,850,6,1128.57142857143,0.833333333333333
78,6,1150,200,0.3,false,7819,1,1,200,700,800,4,1200,0.5
78,6,1150,200,0.3,false,7820,0,0,1150,3150,2850,6,1485.71428571429,0.8
78,6,1150,200,0.3,false,7821,1,0,200,1700,1450,9,1085,0.888888888888889
78,6,1150,200,0.3,false,7824,0,0,1150,2250,2150,4,1590,0.5
79,6,1150,200,0.3,true,7900,0,0,200,1000,600,8,1077.77777777778,0.375
79,6,1150,200,0.3,true,7901,1,1,200,400,300,8,961.111111111111,0.625
79,6,1150,200,0.3,true,7902,1,0,200,700,750,7,1006.25,0.571428571428571
79,6,1150,200,0.3,true,7903,1,0,200,1250,1250,8,805.555555555556,0.625
79,6,1150,200,0.3,true,7904,0,0,200,2000,1900,6,1107.14285714286,0.333333333333333
79,6,1150,200,0.3,true,7907,0,1,200,800,300,8,733.333333333333,0.428571428571429
79,6,1150,200,0.3,true,7908,0,0,200,1050,850,4,1230,0
79,6,1150,200,0.3,true,7909,1,0,1150,1450,1350,6,842.857142857143,0.333333333333333
79,6,1150,200,0.3,true,7912,1,1,200,300,250,7,868.75,0.571428571428571
79,6,1150,200,0.3,true,7913,0,0,200,1500,1200,6,1164.28571428571,0.333333333333333
79,6,1150,200,0.3,true,7914,1,1,200,450,450,10,963.636363636364,0.5
79,6,1150,200,0.3,true,7915,1,1,200,1100,1100,6,878.571428571429,0.333333333333333
79,6,1150,200,0.3,true,7916,0,0,1150,1650,1550,6,1250,0.166666666666667
79,6,1150,200,0.3,true,7917,0,1,1150,2400,1900,7,1025,0.428571428571429
79,6,1150,200,0.3,true,7918,0,0,1150,2050,1750,6,1150,0.666666666666667
80,6,1150,200,0.3,false,8000,1,1,1150,2500,2050,9,2165,0.777777777777778
80,6,1150,200,0.3,false,8001,1,1,1150,2800,2350,11,2045.83333333333,0.818181818181818
80,6,1150,200,0.3,false,8003,1,1,1150,3100,2750,9,2115,0.888888888888889
80,6,1150,200,0.3,false,8005,1,1,1150,3100,2650,11,2066.66666666667,0.818181818181818
80,6,1150,200,0.3,false,8006,1,1,1150,2450,2150,6,2114.28571428571,0.833333333333333
80,6,1150,200,0.3,false,8007,1,0,200,2400,2000,8,2077.77777777778,1
80,6,1150,200,0.3,false,8008,1,1,200,2300,2050,7,1975,0.714285714285714
