"Study"	"Condition"	"Contribution"	"Female"	"Age"	"control40"	"control0"	"experience"	"collection_stage"	"n_sentences"
8	"Reflection Good"	20	0	54	"40"	"40"	1	2	5
8	"Reflection Good"	20	1	58	"40"	"0"	3	2	9
8	"Intuition Bad"	40	0	26	"40"	"0"	1	2	9
8	"Intuition Bad"	40	0	41	"40"	"20"	2	2	7
8	"Intuition Bad"	40	0	38	"40"	"40"	3	2	8
8	"Intuition Good"	40	1	48	"40"	"0"	3	2	10
8	"Reflection Good"	40	1	39	"40"	"20"	1	2	8
8	"Reflection Bad"	40	1	35	"40"	"0"	4	2	5
8	"Intuition Bad"	30	0	26	"40"	"0"	1	2	10
8	"Reflection Bad"	14	0	30	"40"	"0"	1	2	10
8	"Intuition Good"	30	0	28	"28"	"32"	1	2	5
8	"Intuition Bad"	40	1	20	"40"	"0"	3	2	9
8	"Intuition Good"	40	1	32	"40"	"40"	3	2	9
8	"Intuition Bad"	0	0	23	"40"	"0"	3	2	9
8	"Reflection Bad"	30	1	47	"40"	"40"	3	2	7
8	"Intuition Good"	40	0	28	"40"	"0"	5	2	8
8	"Reflection Good"	10	0	30	"40"	"0"	3	2	7
8	"Intuition Good"	40	1	31	"40"	"40"	1	2	5
8	"Intuition Good"	40	1	29	"40"	"0"	2	2	7
8	"Reflection Bad"	40	0	50	"40"	"0"	3	2	10
8	"Intuition Bad"	2	0	25	"40"	"6"	2	2	5
8	"Intuition Good"	0	0	25	"40"	"0"	2	2	7
8	"Intuition Good"	40	0	32	"40"	"0"	2	2	9
8	"Intuition Good"	40	1	26	"40"	"0"	3	2	8
8	"Intuition Good"	40	0	23	"40"	"0"	2	2	12
8	"Intuition Bad"	0	0	46	"40"	"0"	3	2	5
8	"Reflection Good"	40	0	34	"40"	"0"	5	2	7
8	"Reflection Bad"	22	0	29	"40"	"0"	4	2	7
8	"Reflection Good"	0	1	41	"40"	"0"	3	2	5
8	"Reflection Good"	40	1	28	"40"	"0"	3	2	8
8	"Intuition Bad"	40	1	29	"40"	"30"	2	2	4
8	"Intuition Good"	20	1	27	"40"	"0"	3	2	6
8	"Reflection Bad"	20	0	33	"40"	"0"	3	2	9
8	"Reflection Good"	40	0	58	"40"	"40"	3	2	8
8	"Intuition Good"	40	1	55	"40"	"0"	1	2	9
8	"Intuition Bad"	40	1	39	"40"	"0"	2	2	8
8	"Reflection Bad"	0	0	32	"40"	"0"	2	2	7
8	"Intuition Good"	40	1	21	"40"	"40"	4	2	5
8	"Intuition Good"	2	0	35	"40"	"0"	4	2	7
8	"Reflection Bad"	40	0	34	"40"	"0"	3	2	7
8	"Reflection Good"	40	0	43	"40"	"40"	4	2	8
8	"Reflection Bad"	20	0	30	"40"	"0"	3	2	9
8	"Intuition Good"	40	1	37	"40"	"0"	3	2	6
8	"Reflection Bad"	30	1	26	"40"	"0"	3	2	6
8	"Intuition Good"	40	1	31	"40"	"0"	3	2	8
8	"Intuition Bad"	32	1	26	"40"	"0"	2	2	10
8	"Reflection Good"	0	0	39	"40"	"0"	2	2	6
8	"Intuition Bad"	32	0	29	"22"	"30"	4	2	3
8	"Reflection Bad"	40	0	39	"40"	"0"	4	2	6
8	"Intuition Bad"	40	0	24	"20"	"20"	3	2	1
8	"Intuition Good"	40	1	39	"40"	"0"	3	2	10
8	"Reflection Good"	24	0	25	"30"	"40"	1	2	4
8	"Reflection Bad"	40	1	61	"40"	"0"	3	2	10
8	"Intuition Bad"	40	1	25	"40"	"0"	4	2	6
8	"Intuition Good"	40	1	35	"40"	"40"	2	2	7
8	"Reflection Good"	0	0	41	"40"	"0"	1	2	7
8	"Reflection Good"	40	1	32	"40"	"0"	2	2	8
8	"Intuition Good"	0	1	45	"40"	"0"	1	2	11
8	"Intuition Bad"	40	0	49	"40"	"0"	1	2	1
8	"Reflection Bad"	20	0	45	"40"	"0"	2	2	8
8	"Reflection Bad"	40	1	37	"40"	"0"	5	2	7
8	"Intuition Bad"	40	1	30	"40"	"0"	4	2	4
8	"Reflection Bad"	40	1	26	"40"	"0"	1	2	7
8	"Reflection Good"	0	0	36	"40"	"0"	1	2	9
8	"Reflection Good"	20	1	42	"40"	"40"	4	2	5
8	"Reflection Good"	40	1	23	"40"	"0"	3	2	5
8	"Reflection Good"	0	1	59	"40"	"0"	4	2	8
8	"Intuition Bad"	16	1	24	"40"	"0"	3	2	9
8	"Intuition Good"	20	0	48	"40"	"40"	5	2	9
8	"Reflection Good"	20	0	29	"30"	"20"	3	2	4
8	"Intuition Bad"	40	1	34	"40"	"0"	3	2	10
8	"Intuition Bad"	0	1	30	"40"	"0"	5	2	7
8	"Intuition Bad"	40	1	55	"40"	"0"	2	2	12
8	"Intuition Bad"	40	0	25	"40"	"0"	4	2	6
8	"Reflection Good"	40	1	23	"0"	"0"	1	2	7
8	"Reflection Bad"	40	0	27	"40"	"0"	2	2	15
8	"Intuition Good"	40	0	46	"40"	"0"	5	2	9
8	"Intuition Good"	20	0	39	"2"	"40"	1	2	6
8	"Intuition Good"	40	0	41	"40"	"20"	2	2	12
8	"Reflection Good"	20	1	26	"40"	"40"	3	2	8
8	"Intuition Good"	40	0	26	"40"	"0"	3	2	11
8	"Reflection Good"	40	0	50	"40"	"0"	5	2	6
8	"Intuition Good"	0	1	27	"40"	"40"	3	2	6
8	"Reflection Bad"	20	1	34	"40"	"0"	1	2	9
8	"Reflection Bad"	40	0	51	"40"	"0"	2	2	7
8	"Intuition Bad"	40	1	50	"40"	"0"	2	2	8
8	"Reflection Bad"	20	0	36	"30"	"20"	1	2	3
8	"Intuition Bad"	40	1	52	"40"	"40"	3	2	5
8	"Reflection Bad"	40	1	50	"40"	"40"	2	2	5
8	"Intuition Good"	0	1	36	"40"	"0"	3	2	11
8	"Reflection Good"	40	0	29	"40"	"0"	2	2	8
8	"Reflection Good"	40	0	30	"40"	"0"	3	2	6
8	"Reflection Bad"	40	0	30	"40"	"0"	3	2	1
8	"Intuition Good"	20	0	44	"40"	"40"	1	2	4
8	"Reflection Bad"	0	0	52	"40"	"0"	4	2	10
8	"Intuition Good"	10	0	36	"40"	"0"	4	2	7
8	"Intuition Bad"	40	0	38	"40"	"0"	3	2	6
8	"Reflection Good"	10	0	45	"16"	"10"	1	2	0
8	"Intuition Good"	40	0	31	"40"	"40"	1	2	5
8	"Reflection Good"	10	0	70	"40"	"20"	5	2	10
8	"Reflection Good"	40	0	21	"40"	"0"	1	2	9
8	"Reflection Bad"	20	1	30	"40"	"0"	5	2	6
8	"Intuition Bad"	20	0	25	"40"	"20"	2	2	4
8	"Reflection Bad"	38	0	22	"22"	"38"	2	2	11
8	"Reflection Good"	10	0	27	"40"	"0"	3	2	7
8	"Intuition Good"	4	1	32	"40"	"0"	3	2	8
8	"Reflection Bad"	40	1	53	"40"	"0"	3	2	10
8	"Reflection Bad"	40	0	44	"40"	"0"	3	2	4
8	"Intuition Good"	40	0	32	"40"	"0"	3	2	8
8	"Intuition Good"	20	0	58	"8"	"40"	3	2	7
8	"Intuition Good"	40	1	25	"40"	"0"	4	2	7
8	"Intuition Good"	40	1	35	"40"	"0"	2	2	11
8	"Reflection Good"	0	0	29	"40"	"0"	1	2	9
8	"Intuition Bad"	32	0	32	"32"	"26"	4	2	5
8	"Reflection Bad"	20	1	40	"0"	"0"	1	2	0
8	"Intuition Bad"	40	0	28	"40"	"20"	1	2	2
8	"Reflection Good"	40	0	24	"40"	"0"	2	2	1
8	"Reflection Bad"	2	0	24	"40"	"0"	3	2	7
8	"Reflection Good"	0	1	28	"40"	"0"	4	2	7
8	"Reflection Good"	20	0	67	"40"	"40"	3	2	6
8	"Intuition Bad"	0	0	43	"40"	"0"	3	2	10
8	"Reflection Bad"	40	1	33	"40"	"0"	3	2	7
8	"Intuition Good"	30	0	41	"40"	"40"	4	2	2
8	"Reflection Good"	40	1	40	"40"	"0"	3	2	12
8	"Intuition Bad"	40	1	27	"40"	"0"	3	2	6
8	"Reflection Good"	10	1	57	"40"	"0"	1	2	4
8	"Reflection Good"	0	1	52	"40"	"0"	1	2	16
8	"Intuition Bad"	40	1	23	"40"	"0"	1	2	9
8	"Reflection Good"	0	0	33	"40"	"0"	1	2	9
8	"Intuition Good"	0	0	26	"40"	"0"	3	2	8
8	"Reflection Good"	4	1	66	"40"	"2"	3	2	9
8	"Reflection Bad"	20	0	36	"40"	"2"	1	2	0
8	"Intuition Good"	18	0	25	"24"	"30"	4	2	2
8	"Intuition Bad"	4	1	36	"40"	"0"	3	2	10
8	"Reflection Bad"	40	0	26	"40"	"0"	3	2	8
8	"Reflection Bad"	40	1	38	"40"	"40"	1	2	6
8	"Reflection Good"	40	1	40	"40"	"0"	3	2	9
8	"Reflection Bad"	40	0	42	"40"	"0"	3	2	13
8	"Reflection Bad"	20	0	24	"40"	"0"	3	2	4
8	"Reflection Good"	0	1	34	"40"	"0"	3	2	9
8	"Reflection Good"	0	0	43	"40"	"0"	1	2	9
8	"Intuition Good"	0	1	36	"40"	"0"	3	2	5
8	"Reflection Bad"	40	1	42	"40"	"40"	1	2	1
8	"Reflection Good"	0	1	43	"22"	"28"	1	2	8
8	"Reflection Good"	40	0	30	"40"	"0"	2	2	5
8	"Intuition Bad"	0	0	35	"40"	"0"	4	2	8
8	"Intuition Bad"	0	1	51	"40"	"0"	3	2	5
8	"Reflection Bad"	40	1	25	"40"	"2"	3	2	7
8	"Reflection Good"	40	1	46	"40"	"0"	3	2	8
8	"Intuition Bad"	8	1	24	"40"	"0"	3	2	8
8	"Intuition Good"	0	0	30	"40"	"0"	3	2	5
8	"Intuition Bad"	4	1	31	"40"	"0"	3	2	9
8	"Intuition Good"	2	0	30	"40"	"0"	3	2	8
8	"Reflection Bad"	40	0	30	"40"	"0"	1	2	9
8	"Reflection Bad"	20	0	29	"40"	"0"	1	2	10
8	"Intuition Good"	0	1	24	"40"	"0"	1	2	6
8	"Reflection Bad"	0	0	26	"40"	"0"	2	2	4
8	"Intuition Good"	20	0	44	"40"	"0"	3	2	4
8	"Reflection Bad"	40	1	37	"40"	"40"	2	2	4
8	"Intuition Bad"	40	1	43	"40"	"0"	3	2	9
8	"Reflection Good"	10	1	60	"40"	"0"	3	2	9
8	"Reflection Good"	20	1	39	"40"	"0"	3	2	7
8	"Intuition Good"	40	0	40	"40"	"0"	5	2	10
8	"Reflection Good"	40	1	27	"40"	"0"	4	2	4
8	"Intuition Bad"	20	1	65	"40"	"0"	3	2	22
8	"Intuition Bad"	40	1	34	"40"	"0"	3	2	11
8	"Reflection Good"	10	1	30	"40"	"0"	2	2	11
8	"Reflection Bad"	40	1	32	"40"	"40"	3	2	8
8	"Intuition Good"	40	1	29	"40"	"0"	3	2	5
8	"Intuition Good"	40	0	29	"40"	"40"	1	2	7
8	"Reflection Bad"	0	1	71	"40"	"0"	3	2	9
8	"Intuition Bad"	40	1	35	"40"	"0"	2	2	5
8	"Reflection Bad"	4	0	29	"40"	"40"	2	2	6
8	"Intuition Bad"	16	0	36	"40"	"0"	3	2	4
8	"Reflection Bad"	26	1	34	"40"	"0"	3	2	5
8	"Intuition Good"	40	0	24	"40"	"0"	2	2	8
8	"Intuition Bad"	40	1	39	"20"	"40"	3	2	4
8	"Intuition Good"	40	1	48	"40"	"0"	3	2	11
8	"Intuition Good"	20	1	26	"40"	"0"	1	2	7
8	"Intuition Good"	40	0	72	"40"	"40"	2	2	1
8	"Reflection Good"	40	1	63	"40"	"40"	3	2	7
8	"Reflection Bad"	10	1	34	"40"	"0"	3	2	10
8	"Intuition Bad"	40	0	27	"40"	"0"	3	2	3
8	"Intuition Bad"	20	1	37	"40"	"0"	3	2	6
8	"Intuition Good"	0	1	65	"40"	"0"	3	2	9
8	"Intuition Bad"	2	1	31	"40"	"0"	2	2	5
8	"Reflection Bad"	20	1	26	"40"	"0"	3	2	9
8	"Reflection Bad"	20	0	51	"40"	"0"	3	2	9
8	"Reflection Good"	40	0	51	"40"	"40"	2	2	3
8	"Intuition Bad"	40	0	29	"40"	"40"	4	2	10
8	"Intuition Bad"	40	1	24	"20"	"40"	3	2	8
8	"Intuition Good"	10	1	62	"40"	"0"	3	2	8
8	"Intuition Bad"	30	1	32	"40"	"0"	1	2	8
8	"Intuition Bad"	20	1	21	"40"	"0"	1	2	3
8	"Intuition Good"	40	0	27	"40"	"0"	1	2	5
8	"Intuition Good"	40	0	33	"40"	"0"	2	2	8
8	"Reflection Good"	4	1	23	"40"	"10"	1	2	9
8	"Reflection Bad"	40	1	34	"40"	"0"	2	2	9
8	"Intuition Good"	30	1	54	"40"	"0"	3	2	8
8	"Reflection Bad"	30	0	28	"40"	"30"	3	2	7
8	"Intuition Bad"	40	1	39	"40"	"40"	3	2	5
8	"Intuition Good"	0	1	39	"40"	"40"	2	2	7
8	"Intuition Bad"	40	1	44	"40"	"0"	4	2	6
8	"Reflection Good"	30	1	26	"40"	"0"	2	2	4
8	"Intuition Bad"	20	1	40	"40"	"40"	3	2	4
8	"Intuition Bad"	40	1	20	"40"	"40"	1	2	8
8	"Reflection Good"	0	1	26	"40"	"0"	2	2	9
8	"Reflection Good"	40	0	40	"40"	"0"	3	2	8
8	"Reflection Bad"	10	1	32	"20"	"10"	3	2	9
8	"Intuition Bad"	0	1	37	"40"	"0"	1	2	9
8	"Intuition Good"	40	0	32	"40"	"0"	3	2	1
8	"Reflection Good"	0	1	44	"40"	"0"	2	2	7
8	"Intuition Good"	40	1	31	"40"	"0"	3	2	11
8	"Intuition Good"	40	1	30	"40"	"0"	1	2	10
8	"Intuition Good"	40	1	30	"40"	"40"	3	2	5
8	"Reflection Good"	40	1	49	"40"	"0"	3	2	7
8	"Reflection Bad"	40	1	35	"40"	"0"	3	2	11
8	"Intuition Bad"	40	1	31	"40"	"0"	3	2	8
8	"Reflection Good"	20	0	23	"40"	"0"	4	2	7
8	"Intuition Good"	40	1	32	"40"	"0"	3	2	7
8	"Reflection Good"	40	1	34	"40"	"40"	1	2	9
8	"Intuition Bad"	40	0	64	"40"	"40"	3	2	4
8	"Reflection Good"	20	0	42	"40"	"0"	5	2	2
8	"Reflection Bad"	40	0	38	"40"	"0"	3	2	5
8	"Intuition Bad"	0	0	24	"40"	"0"	3	2	9
8	"Intuition Good"	40	0	51	"40"	"0"	4	2	7
8	"Reflection Bad"	20	1	28	"0"	"20"	3	2	8
8	"Intuition Good"	40	0	55	"40"	"0"	3	2	6
8	"Reflection Bad"	20	0	37	"40"	"40"	2	2	5
8	"Reflection Good"	0	1	30	"40"	"0"	2	2	8
8	"Reflection Bad"	0	0	27	"40"	"0"	3	2	7
8	"Reflection Good"	0	1	43	"40"	"0"	4	2	9
8	"Reflection Bad"	40	0	28	"40"	"0"	1	2	5
8	"Reflection Bad"	40	1	31	"40"	"0"	2	2	9
8	"Reflection Bad"	0	0	26	"40"	"0"	1	2	10
8	"Intuition Good"	40	0	34	"40"	"0"	3	2	11
8	"Reflection Bad"	40	0	35	"40"	"0"	3	2	7
8	"Reflection Bad"	40	0	44	"40"	"40"	2	2	8
8	"Intuition Good"	40	1	28	"40"	"0"	3	2	8
8	"Intuition Good"	40	1	53	"40"	"40"	3	2	8
8	"Intuition Good"	10	0	46	"40"	"0"	3	2	8
8	"Intuition Bad"	32	0	27	"26"	"24"	3	2	0
8	"Intuition Bad"	0	0	29	"40"	"0"	5	2	7
8	"Intuition Good"	2	0	31	"40"	"0"	4	2	8
8	"Intuition Good"	40	1	51	"40"	"0"	2	2	7
8	"Intuition Good"	0	0	23	"40"	"0"	4	2	8
8	"Reflection Good"	40	1	39	"40"	"40"	3	2	7
8	"Reflection Bad"	40	1	56	"40"	"0"	4	2	11
8	"Reflection Good"	40	1	22	"40"	"40"	4	2	8
8	"Reflection Bad"	20	1	69	"40"	"40"	3	2	8
8	"Reflection Bad"	40	0	56	"40"	"0"	4	2	8
8	"Reflection Bad"	22	0	34	"30"	"30"	4	2	2
8	"Intuition Bad"	40	1	28	"40"	"0"	4	2	5
8	"Intuition Bad"	10	1	28	"40"	"0"	1	2	6
8	"Intuition Good"	40	1	33	"40"	"0"	3	2	7
8	"Intuition Good"	40	0	49	"40"	"0"	4	2	8
8	"Reflection Good"	0	0	30	"40"	"0"	3	2	8
8	"Intuition Bad"	40	1	27	"40"	"0"	3	2	11
8	"Reflection Good"	20	1	23	"20"	"0"	1	2	11
8	"Intuition Bad"	0	1	51	"40"	"0"	3	2	8
8	"Reflection Good"	40	0	49	"40"	"40"	2	2	8
8	"Intuition Good"	40	1	38	"40"	"40"	4	2	7
8	"Reflection Good"	20	0	43	"40"	"0"	1	2	7
8	"Intuition Bad"	30	0	34	"40"	"0"	5	2	8
8	"Intuition Bad"	40	0	34	"40"	"40"	5	2	9
8	"Intuition Bad"	40	0	34	"40"	"0"	2	2	6
8	"Intuition Good"	0	0	31	"40"	"0"	3	2	5
8	"Reflection Bad"	20	1	42	"40"	"40"	3	2	8
8	"Reflection Bad"	10	0	23	"40"	"40"	3	2	7
8	"Intuition Bad"	40	1	43	"40"	"0"	3	2	7
8	"Reflection Bad"	40	1	51	"40"	"0"	4	2	4
8	"Reflection Good"	40	1	50	"40"	"0"	4	2	5
8	"Reflection Good"	40	0	27	"40"	"2"	3	2	9
8	"Intuition Bad"	40	0	42	"40"	"0"	3	2	5
8	"Reflection Bad"	40	1	56	"40"	"0"	2	2	9
8	"Intuition Good"	8	0	24	"40"	"0"	3	2	8
8	"Reflection Good"	0	1	38	"40"	"0"	2	2	10
8	"Intuition Good"	40	1	24	"40"	"40"	3	2	8
8	"Intuition Good"	40	1	28	"40"	"0"	3	2	6
8	"Intuition Good"	40	1	57	"40"	"0"	3	2	8
8	"Intuition Bad"	20	1	44	"40"	"0"	2	2	11
8	"Reflection Good"	10	0	22	"40"	"40"	5	2	1
8	"Reflection Good"	10	1	35	"10"	"20"	1	2	6
8	"Intuition Good"	0	0	28	"40"	"0"	5	2	8
8	"Intuition Good"	26	0	30	"32"	"30"	4	2	6
8	"Reflection Bad"	20	0	38	"40"	"0"	3	2	10
8	"Reflection Bad"	40	1	29	"40"	"0"	2	2	8
8	"Intuition Good"	4	0	20	"28"	"12"	2	2	8
8	"Intuition Bad"	0	1	48	"40"	"0"	4	2	8
8	"Reflection Good"	0	0	34	"40"	"0"	4	2	5
8	"Reflection Bad"	40	1	28	"40"	"0"	4	2	5
8	"Reflection Good"	20	0	25	"24"	"16"	1	2	5
8	"Intuition Good"	40	1	54	"40"	"0"	2	2	9
8	"Intuition Good"	2	1	35	"40"	"0"	3	2	4
8	"Intuition Good"	40	1	28	"40"	"0"	1	2	5
8	"Reflection Bad"	40	0	40	"40"	"40"	3	2	6
8	"Reflection Bad"	40	1	27	"40"	"0"	3	2	10
8	"Reflection Good"	20	1	51	"40"	"0"	1	2	8
8	"Reflection Bad"	30	1	61	"40"	"0"	3	2	8
8	"Reflection Good"	40	1	25	"40"	"0"	1	2	8
8	"Intuition Bad"	20	0	30	"40"	"0"	3	2	8
8	"Reflection Bad"	10	1	26	"40"	"0"	1	2	4
8	"Intuition Bad"	40	1	28	"40"	"0"	2	2	10
8	"Reflection Bad"	40	0	29	"40"	"0"	1	2	7
8	"Reflection Good"	20	1	31	"40"	"0"	3	2	7
8	"Reflection Bad"	0	0	29	"40"	"0"	1	2	4
8	"Reflection Good"	0	0	37	"40"	"0"	3	2	7
8	"Reflection Bad"	20	0	31	"40"	"0"	2	2	6
8	"Reflection Bad"	20	0	23	"40"	"0"	3	2	5
8	"Reflection Bad"	26	0	26	"40"	"0"	1	2	9
8	"Intuition Bad"	20	0	34	"40"	"0"	2	2	9
8	"Reflection Good"	30	1	66	"40"	"40"	2	2	8
8	"Intuition Good"	30	1	30	"34"	"40"	5	2	0
8	"Intuition Good"	40	1	46	"40"	"10"	4	2	10
8	"Reflection Bad"	40	0	38	"40"	"0"	2	2	7
8	"Reflection Bad"	22	1	41	"40"	"40"	2	2	9
8	"Reflection Good"	0	0	34	"40"	"0"	3	2	19
8	"Reflection Bad"	40	1	32	"40"	"0"	3	2	7
8	"Reflection Bad"	40	0	24	"40"	"40"	1	2	0
8	"Reflection Bad"	40	0	56	"40"	"40"	3	2	6
8	"Reflection Good"	0	1	40	"40"	"0"	3	2	4
8	"Reflection Bad"	4	0	47	"40"	"0"	3	2	8
8	"Intuition Bad"	12	1	21	"40"	"0"	2	2	5
8	"Reflection Bad"	30	1	53	"40"	"40"	3	2	7
8	"Reflection Good"	20	1	28	"40"	"0"	3	2	9
8	"Reflection Bad"	20	0	60	"40"	"0"	3	2	9
8	"Reflection Good"	0	0	31	"40"	"0"	1	2	7
8	"Reflection Bad"	20	0	24	"40"	"0"	1	2	8
8	"Reflection Bad"	40	0	22	"40"	"0"	2	2	16
8	"Intuition Good"	40	1	36	"40"	"40"	4	2	8
8	"Intuition Good"	40	0	32	"40"	"0"	2	2	6
8	"Reflection Bad"	0	0	52	"40"	"0"	3	2	14
8	"Intuition Good"	40	0	36	"40"	"40"	1	2	2
8	"Intuition Bad"	10	0	23	"40"	"20"	3	2	8
8	"Reflection Bad"	40	1	30	"40"	"0"	3	2	6
8	"Intuition Bad"	40	0	27	"40"	"0"	4	2	11
8	"Intuition Good"	40	1	31	"40"	"0"	3	2	10
8	"Intuition Bad"	40	1	50	"40"	"0"	4	2	7
8	"Intuition Bad"	20	1	51	"40"	"0"	2	2	6
8	"Intuition Bad"	36	1	51	"40"	"26"	1	2	7
8	"Reflection Good"	40	1	36	"40"	"0"	3	2	7
8	"Reflection Good"	40	1	35	"40"	"0"	2	2	10
8	"Intuition Bad"	40	1	20	"40"	"0"	3	2	3
8	"Reflection Bad"	40	0	29	"40"	"40"	3	2	8
8	"Reflection Bad"	2	0	24	"10"	"10"	3	2	8
8	"Reflection Good"	40	1	25	"40"	"0"	3	2	8
8	"Intuition Good"	40	1	24	"40"	"0"	1	2	5
8	"Reflection Good"	40	1	23	"40"	"0"	2	2	8
8	"Reflection Good"	20	0	38	"40"	"0"	2	2	9
8	"Intuition Good"	40	0	28	"40"	"40"	2	2	12
8	"Reflection Good"	0	1	62	"40"	"0"	4	2	9
8	"Intuition Bad"	0	0	29	"40"	"0"	3	2	8
8	"Intuition Good"	20	0	61	"40"	"0"	3	2	3
8	"Intuition Good"	0	0	39	"40"	"0"	1	2	10
8	"Reflection Good"	40	0	34	"40"	"0"	4	2	10
8	"Intuition Bad"	40	1	51	"40"	"20"	3	2	11
8	"Reflection Good"	0	0	37	"40"	"0"	1	2	10
8	"Reflection Good"	40	1	34	"40"	"0"	3	2	11
8	"Reflection Bad"	24	1	23	"40"	"0"	2	2	6
8	"Intuition Good"	20	1	23	"40"	"0"	4	2	8
8	"Reflection Good"	10	1	23	"40"	"0"	3	2	8
8	"Intuition Good"	40	0	24	"40"	"0"	4	2	7
8	"Intuition Good"	0	1	35	"40"	"0"	1	2	10
8	"Intuition Good"	24	0	26	"30"	"26"	4	2	2
8	"Intuition Bad"	40	1	38	"40"	"0"	4	2	6
8	"Reflection Bad"	0	0	35	"40"	"0"	2	2	9
8	"Reflection Bad"	0	1	45	"40"	"0"	4	2	9
8	"Intuition Good"	40	1	56	"40"	"40"	3	2	9
8	"Reflection Bad"	30	1	32	"40"	"0"	3	2	9
8	"Intuition Bad"	40	1	61	"40"	"0"	3	2	5
8	"Reflection Bad"	20	0	30	"40"	"20"	2	2	7
8	"Reflection Good"	40	1	41	"40"	"0"	5	2	9
8	"Reflection Good"	40	0	31	"40"	"0"	2	2	7
8	"Reflection Bad"	40	1	31	"40"	"0"	2	2	8
8	"Intuition Good"	40	0	20	"40"	"0"	3	2	6
8	"Intuition Bad"	40	1	34	"40"	"40"	3	2	3
8	"Reflection Bad"	20	0	23	"40"	"0"	3	2	8
8	"Reflection Bad"	40	0	25	"40"	"0"	1	2	12
8	"Intuition Bad"	0	0	26	"40"	"0"	4	2	7
8	"Intuition Bad"	40	1	44	"40"	"20"	1	2	5
8	"Intuition Good"	30	0	25	"40"	"0"	3	2	2
8	"Intuition Bad"	40	0	45	"40"	"0"	3	2	9
8	"Reflection Good"	40	0	33	"40"	"0"	3	2	9
8	"Intuition Good"	40	1	28	"40"	"0"	3	2	7
8	"Reflection Good"	4	0	24	"40"	"40"	3	2	8
8	"Reflection Bad"	0	0	41	"40"	"0"	1	2	8
8	"Intuition Good"	40	1	51	"40"	"0"	3	2	8
8	"Reflection Bad"	0	1	35	"40"	"0"	2	2	11
8	"Intuition Bad"	40	0	32	"40"	"0"	5	2	8
8	"Intuition Good"	10	0	34	"40"	"20"	2	2	9
8	"Reflection Good"	20	1	41	"40"	"0"	3	2	6
8	"Reflection Bad"	2	1	39	"40"	"2"	2	2	9
8	"Intuition Good"	40	1	60	"40"	"40"	3	2	10
8	"Intuition Good"	0	0	26	"40"	"0"	4	2	8
8	"Intuition Bad"	40	0	28	"40"	"40"	3	2	5
8	"Reflection Bad"	0	0	39	"40"	"0"	4	2	12
8	"Reflection Bad"	0	0	44	"40"	"0"	4	2	11
8	"Reflection Good"	40	1	49	"40"	"0"	3	2	7
8	"Reflection Good"	40	0	29	"40"	"0"	3	2	10
8	"Intuition Bad"	40	1	35	"40"	"0"	4	2	5
8	"Reflection Bad"	10	1	59	"40"	"0"	3	2	9
8	"Intuition Bad"	10	0	37	"40"	"40"	2	2	8
8	"Intuition Bad"	40	1	52	"40"	"40"	4	2	10
8	"Intuition Bad"	40	1	53	"40"	"20"	1	2	7
8	"Reflection Good"	40	1	23	"40"	"0"	2	2	8
8	"Intuition Good"	0	0	31	"40"	"0"	3	2	6
8	"Reflection Good"	40	1	37	"40"	"0"	3	2	5
8	"Reflection Bad"	40	1	50	"40"	"0"	3	2	7
8	"Intuition Good"	2	1	50	"40"	"2"	3	2	5
8	"Intuition Good"	4	1	25	"0"	"0"	3	2	0
8	"Intuition Bad"	0	0	55	"4"	"4"	3	2	7
8	"Reflection Bad"	40	1	50	"40"	"0"	3	2	8
8	"Intuition Good"	40	0	24	"40"	"0"	2	2	3
8	"Intuition Good"	20	0	48	"40"	"40"	3	2	2
8	"Reflection Good"	10	1	66	"40"	"2"	3	2	10
8	"Intuition Good"	40	1	29	"40"	"0"	3	2	13
8	"Intuition Bad"	40	0	28	"40"	"0"	2	2	11
8	"Reflection Bad"	0	0	40	"40"	"0"	5	2	8
8	"Reflection Bad"	0	0	44	"40"	"0"	3	2	10
8	"Reflection Bad"	20	1	50	"40"	"40"	3	2	8
8	"Reflection Good"	40	0	25	"40"	"0"	4	2	6
8	"Intuition Bad"	2	0	25	"40"	"0"	4	2	10
8	"Intuition Good"	0	0	40	"40"	"0"	1	2	7
8	"Intuition Good"	40	0	52	"40"	"40"	3	2	8
8	"Intuition Good"	18	1	22	"20"	"22"	3	2	0
8	"Reflection Bad"	40	1	42	"40"	"40"	3	2	12
8	"Reflection Bad"	0	0	33	"40"	"0"	4	2	9
8	"Reflection Bad"	40	0	45	"40"	"40"	2	2	5
8	"Intuition Bad"	40	1	55	"40"	"0"	3	2	9
8	"Reflection Bad"	30	1	53	"40"	"40"	2	2	5
8	"Intuition Bad"	40	1	44	"40"	"0"	1	2	7
8	"Reflection Bad"	28	0	26	"22"	"28"	1	2	3
8	"Reflection Good"	20	0	30	"40"	"0"	2	2	9
8	"Intuition Bad"	36	1	28	"40"	"0"	2	2	5
8	"Intuition Good"	0	0	25	"40"	"0"	2	2	10
8	"Reflection Bad"	0	0	55	"40"	"0"	1	2	9
8	"Reflection Bad"	20	1	37	"40"	"0"	3	2	9
8	"Reflection Bad"	10	1	38	"40"	"0"	4	2	8
8	"Reflection Bad"	10	0	45	"40"	"0"	1	2	8
8	"Reflection Good"	10	1	25	"40"	"0"	4	2	7
8	"Intuition Bad"	2	1	29	"40"	"0"	3	2	7
8	"Reflection Bad"	10	1	63	"40"	"0"	3	2	9
